Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,RSI_14,MACD,MACD_Signal,Volatility,Volume_Change,Label_Class,Label_Reg,Ticker
2021-02-01,142.66267874900052,142.66267874900052,140.32395365022776,140.41888427734375,9971400,-0.5802793154635297,-0.6455406907569139,-0.7640402419662584,-0.6495354273537557,-0.6686748584782112,-0.7445079619556508,0.01720972188144493,0.6989244441079964,0.662776985160273,2.0846571011786694,-1.5427659416044142,0,-0.008973112935061502,JNJ
2021-02-02,140.99708583065012,141.23872501988455,139.09847338902512,139.1588897705078,11443300,-0.6504992766154005,-0.6514386553982295,-0.7546009579393599,-0.6955376001221658,-0.6909747656972298,-0.7498469051364862,-0.2715983776236602,0.5285957437469817,0.6408609224306155,1.9725689937155286,0.2195199042497503,0,-0.004651029170550565,JNJ
2021-02-03,138.89138025414442,139.39192240428167,137.70907312179003,138.51165771484375,8601900,-0.706644711025122,-0.6586857875448879,-0.7503085536008136,-0.7357295423331898,-0.7144930742807127,-0.7575332317757327,-0.41447147183899663,0.35968861946461966,0.5876876552136103,1.9814380900659947,-0.7707715620784242,1,0.009283503167171579,JNJ
2021-02-04,138.9431554315645,139.88382332346123,137.87302949384593,139.7975311279297,7758100,-0.7611921278142402,-0.6576833346189677,-0.7460160789900224,-0.7436029259770722,-0.7232594543533041,-0.7588137245280754,-0.10775734755812724,0.27239659753043244,0.5267299008701167,2.047262339695809,-0.3950603150112759,1,0.015186037721309558,JNJ
2021-02-05,142.27433525418897,142.7748773787432,141.4113343156505,141.92050170898438,9495300,-0.7511500398120317,-0.6542142122721919,-0.7379082431684594,-0.7176129682686256,-0.7131363341348721,-0.7506048455476848,0.33783758043686396,0.28406896230204687,0.4804266364216796,2.1250477320796253,0.4103887836774555,1,0.002858109890847146,JNJ
2021-02-08,142.42105673720695,143.18912711536117,141.42861083530957,142.3261260986328,6035300,-0.7343368229389484,-0.6583002916413662,-0.7282106735090744,-0.6943176876482757,-0.7015492029500336,-0.7413879827987653,0.4168871432630473,0.3033381823928159,0.4474499459592657,1.9583473506034903,-1.0611403332930225,1,0.00818570064706617,JNJ
2021-02-09,142.56774786554232,143.7673186051153,142.3692613431472,143.4911651611328,5544200,-0.6961458159657109,-0.6745291511865636,-0.7144989073247775,-0.6616442975703372,-0.6825773749437808,-0.7279082846152736,0.6394563354245435,0.3592082902597829,0.43285752169129105,1.345064214018986,-0.353230639633944,1,0.0032478232023800497,JNJ
2021-02-10,144.88924178532793,144.93239447031502,142.99926743070932,143.9571990966797,5921300,-0.6481408554923305,-0.6786538755658678,-0.6972498471988545,-0.6330044868850482,-0.6632582418589636,-0.7136560336627529,0.7262967577351893,0.41470459762492706,0.4328936362293683,1.1851655196297586,0.020430560885379544,0,-0.0044960033935460934,JNJ
2021-02-11,144.12119021864376,144.44913486534938,142.9129938913374,143.30996704101562,4871300,-0.617177111880833,-0.690603567005209,-0.6810142182384583,-0.6234351067936074,-0.6527246083756714,-0.7036169941813435,0.5311544031100172,0.42402380299838366,0.4348889361291078,1.1186165834621742,-0.5932396295973572,1,0.003131081663235009,JNJ
2021-02-12,141.87733356250467,143.9916961661192,141.5321384920583,143.75868225097656,4413100,-0.6009727020574845,-0.6773046399035407,-0.6692300899768175,-0.610452809324237,-0.6404505464225968,-0.6925541374956196,0.6246276738009424,0.4416059993250467,0.440195125005201,-0.6036284378227248,-0.3849714887880849,0,-0.00906450007424611,JNJ
2021-02-16,143.75870843694153,144.16431996119036,142.08448438678258,142.45558166503906,5656100,-0.5998314914940839,-0.6682072501025488,-0.6597511021321094,-0.6209726815618102,-0.6410243524266505,-0.6882947023644587,0.22836848923424405,0.3942542421319279,0.4344485711249115,-0.42299383179324246,0.5548139321063048,1,0.0035742406599679156,JNJ
2021-02-17,142.36927938626437,143.3358363152226,141.84284823709592,142.96475219726562,6676700,-0.6044720647174197,-0.6512074669072917,-0.6540279197714631,-0.620493636907555,-0.6373456724999569,-0.6821942577535139,0.34751651866577254,0.37023274113704707,0.4247826471295666,-0.644569886539569,0.3016372212041945,1,0.0004827448854977801,JNJ
2021-02-18,142.36062808087158,143.39622648226594,141.79104435118282,143.0337677001953,5189100,-0.612612538653762,-0.6310083948663253,-0.6473509673803662,-0.6191587312235337,-0.6337735815890572,-0.6763702830609437,0.3642278682717957,0.34687235116473464,0.41212072543604183,-0.7486402614239334,-0.7069944995163964,0,-0.016652476498211357,JNJ
2021-02-19,142.91297285097912,143.2236537420254,140.59149802182088,140.6519012451172,8190900,-0.6360446153786533,-0.6271921489982198,-0.6448668435581977,-0.6533172499570967,-0.6502557716002026,-0.6816107478274679,-0.3283681898106252,0.2246732067317052,0.3762064351455053,-0.2182178114995779,1.2972433776865222,0,-0.0006175034007708811,JNJ
2021-02-22,140.56504821777344,141.14686280827513,139.1930025004335,140.56504821777344,6447100,-0.6641979732875171,-0.6332466020756184,-0.6461996269361677,-0.6773676122225634,-0.664448782064142,-0.6867353520177842,-0.3511733307606789,0.11971609753315508,0.32532842290150465,-0.6215002852819751,-0.6822071617933464,0,-0.008834061309340755,JNJ
2021-02-23,140.22639991774096,141.7113397967669,139.28854524421905,139.3232879638672,7042800,-0.6918105878601156,-0.6466594876551307,-0.6552206505673228,-0.7116733195572147,-0.6861777324121974,-0.6968510560288002,-0.6701875187186122,-0.017480628162358864,0.2556766805061329,-0.5565805426133086,0.08141441088190975,1,0.013400738235474182,JNJ
2021-02-24,141.02532806292777,142.75341419635075,139.74012553304982,141.19032287597656,10286100,-0.707453001250898,-0.6569367430123243,-0.6688850181231039,-0.707070928157953,-0.6887454318798812,-0.6977652331331495,-0.13676312151205858,-0.0520071653288614,0.1926699800134706,-0.3282358220944285,1.0021705843142403,1,0.0010454932206670471,JNJ
2021-02-25,141.65924694912235,142.1542181030419,140.6692913908174,141.3379364013672,9719700,-0.7224025367996146,-0.6686362983190748,-0.6770427121017208,-0.7018305781403491,-0.6896436853829048,-0.6979410141179698,-0.09730031377456376,-0.07559131007886401,0.1372882235209845,-0.3567019350173159,-0.28743043884914804,0,-0.026419228989142826,JNJ
2021-02-26,140.6779653215482,141.0340053274737,137.17838489858642,137.60389709472656,14417500,-0.7492721000812863,-0.6941238070902522,-0.6963422460326527,-0.7532822883162614,-0.7207994367143091,-0.7145761724498307,-0.9660010122937733,-0.24811419786108393,0.05657945349280989,0.44462597130248865,1.0592366993680482,1,0.005427362070718714,JNJ
2021-03-01,140.2003692086477,140.2698414072432,138.15098572671428,138.35072326660156,10551400,-0.7687923964673887,-0.7182797328580527,-0.7019392194432393,-0.7765941036284263,-0.7402061934819806,-0.7263317255158689,-0.7559434517879328,-0.3532236339582598,-0.030166284431203595,0.49026571166963706,-0.82042383617669,0,-0.001882992004039284,JNJ
