Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,RSI_14,MACD,MACD_Signal,Volatility,Volume_Change,Label_Class,Label_Reg,Ticker
2021-02-01,271.42999267578125,280.6666564941406,265.1866760253906,279.9366760253906,76174200,0.09593674920561786,0.12016739218712001,0.046544860727627826,0.06783744243316703,0.08116140573575822,0.02606466325164258,0.3620485265760905,0.5972041867308451,0.7893433073284425,-0.16311810789418604,-1.0786559167195258,1,0.039270726531715754,TSLA
2021-02-02,281.55999755859375,293.5,280.73333740234375,290.92999267578125,73038600,0.08753004770041162,0.1317855148592313,0.0764379987096531,0.11763384262034136,0.10677079358249365,0.04572515616084543,0.767651668784819,0.6319648487988947,0.7649653633374756,-0.04933377476973012,-0.26206409521893975,0,-0.02073806533256325,TSLA
2021-02-03,292.3399963378906,292.6933288574219,284.35333251953125,284.89666748046875,55030500,0.07980079016027547,0.13352987547206005,0.10143186076106833,0.12613764374303302,0.11409751928716225,0.056202738363367796,0.4627101292336414,0.6096728944948059,0.7407252188147176,0.010145328812417403,-0.9813530586969439,0,-0.005499119810906632,TSLA
2021-02-04,285.0,285.5,277.8066711425781,283.3299865722656,47438100,0.09168437978534617,0.13558689667927296,0.12108123386214652,0.12539457560241737,0.11655372660027824,0.06378413361118597,0.3843614667257128,0.5738243426274587,0.713714081363986,0.00871346432065951,-0.6010725190112115,1,0.0026353496607177153,TSLA
2021-02-05,281.6666564941406,288.25665283203125,279.65667724609375,284.07666015625,55699800,0.1395941495453356,0.1378866714741014,0.1286454348326961,0.12795525743980296,0.12024973098169359,0.07154822355285571,0.4154874451332461,0.5437608655983184,0.685715672360476,0.008982645239264783,0.4919951897394323,1,0.013130297238345861,TSLA
2021-02-08,289.8900146484375,292.5899963378906,284.9166564941406,287.8066711425781,60485100,0.1588641649311751,0.1307364201073497,0.12517581204043363,0.14492894205891263,0.13169805393206477,0.08309247049744298,0.573739432789905,0.5392034795557176,0.6623483474891679,-0.16635739039100647,0.182958623664039,0,-0.01616832164315217,TSLA
2021-02-09,285.0400085449219,286.6000061035156,280.5833435058594,283.1533203125,45473100,0.13982265424919418,0.11690078390268378,0.13317475875993726,0.13719903041076248,0.13055515904779752,0.08789887521834219,0.30864405949023394,0.4967069940603813,0.6346225564839229,-0.14763450605483194,-0.9870873630442374,0,-0.05255094430399829,TSLA
2021-02-10,281.21331787109375,281.6066589355469,266.67333984375,268.2733459472656,108648300,0.09911974949020573,0.09248790871772647,0.12384857358796135,0.07114350320156151,0.09601328387971574,0.07421770221158565,-0.4064837848213714,0.3542490704092021,0.5821648281214208,0.10295891962200585,4.747408328872456,1,0.008498789811735727,TSLA
2021-02-11,270.8133239746094,276.6266784667969,267.24334716796875,270.5533447265625,64868400,0.06783560238719559,0.08270879984163804,0.11491323668934149,0.036438292938903875,0.07290118163428083,0.06460213580293006,-0.29223429696030323,0.25376559722371733,0.5188425309964168,0.027694008291170774,-1.5290509385515638,1,0.005494900903412919,TSLA
2021-02-12,267.086669921875,272.4433288574219,261.77667236328125,272.0400085449219,71304900,0.03836335262204205,0.09200247687331997,0.10887693194332976,0.01938625300854812,0.05734894572383246,0.05770370418976418,-0.21562082857093726,0.18182695849086955,0.4528953153283466,-0.3002439512637647,0.22957626485451801,0,-0.024383660823671695,TSLA
2021-02-16,272.6666564941406,273.6666564941406,264.14666748046875,265.40667724609375,59406900,-0.016483978361084523,0.074069258039766,0.10261907315526456,-0.019131337824606093,0.029642851073337702,0.04342476553656898,-0.5217329598408652,0.07691917021004245,0.3778411127380475,-0.7154297833761833,-0.7022591999091463,1,0.0024238672272683683,TSLA
2021-02-17,259.6966552734375,266.61334228515625,254.0033264160156,266.04998779296875,77989500,-0.05836221029044395,0.043361852008934255,0.09292083104429827,-0.04217672572974356,0.008427160492686976,0.031285214814595966,-0.484787047554972,-0.002302607637156604,0.30096046091243694,-1.077241240090603,0.9775317203185884,0,-0.013493691045324312,TSLA
2021-02-18,260.29998779296875,264.89666748046875,258.75665283203125,262.4599914550781,53871300,-0.07259645425625591,0.015670051949447126,0.07973832727061085,-0.07223381505248554,-0.017039224721075358,0.01595187113102859,-0.6529873466627628,-0.08977228707230711,0.2208656934702851,-1.1035181149286177,-1.200906787494438,0,-0.0077218335337335756,TSLA
2021-02-19,265.0,265.5966796875,259.1233215332031,260.4333190917969,56874900,-0.09737576438074791,-0.012589478882133309,0.06642623600575236,-0.10056684269267928,-0.04245264626815996,-0.00037684031513282064,-0.7474956428417132,-0.17189615552051296,0.1393357979962374,-1.105074421785242,0.07734728899913548,0,-0.0854984585555994,TSLA
2021-02-22,254.2133331298828,256.1666564941406,236.73333740234375,238.1666717529297,111809100,-0.1803160599504227,-0.06925251658697898,0.03880717479030989,-0.21059069720542714,-0.11353520332529615,-0.04213057376413868,-1.5586350858784217,-0.38886368641806585,0.027998990893419208,-0.21494007012134064,3.2646181382938884,0,-0.021917429429917343,TSLA
2021-02-23,220.7100067138672,237.8699951171875,206.3333282470703,232.94667053222656,199820700,-0.259795757140403,-0.13696184066181144,0.000775035326836948,-0.3053048785422454,-0.18348315718205435,-0.0862327524413209,-1.702376235883879,-0.5911207361321812,-0.10405687396850762,-0.3543870166500391,2.6387428055627846,1,0.06178807266392276,TSLA
2021-02-24,237.28334045410156,248.3333282470703,231.38999938964844,247.33999633789065,110301000,-0.3056079613209228,-0.18116337059646895,-0.02871053927941939,-0.3095372173988291,-0.2082056293486136,-0.1086945629374421,-0.8644689455449591,-0.6439132276681413,-0.22092174420986302,0.3556794297154915,-1.6868153830627282,0,-0.08059082496045274,TSLA
2021-02-25,242.0500030517578,245.73666381835935,223.52667236328125,227.4066619873047,117071700,-0.3914375187870659,-0.23160185979303377,-0.06673850714320521,-0.3939439284326608,-0.27345302078132583,-0.15317005305769865,-1.4330363286469527,-0.8163853915792233,-0.3510697705362917,0.6773984643844114,0.09705928416801046,0,-0.00985015221102032,TSLA
2021-02-26,233.3333282470703,235.5666656494141,219.836669921875,225.1666717529297,123267600,-0.4777893940687656,-0.28761901099354387,-0.10016606166307886,-0.4593831260098611,-0.3318963218590969,-0.19612394224596533,-1.4879439364890836,-0.9583013388929146,-0.4853500989728731,0.6189355894919576,0.06743261272385678,1,0.06355291148192566,TSLA
2021-03-01,230.0366668701172,239.6666717529297,228.3500061035156,239.47666931152344,81408600,-0.47458180972676495,-0.3278093439243252,-0.11586299714765683,-0.44443986324104057,-0.3473940951440107,-0.21764779164961529,-0.7939490840408426,-0.9602098931657221,-0.5931799936351619,1.110794124363071,-1.3071195223262329,0,-0.04452763648659903,TSLA
2021-03-02,239.4266662597656,240.3699951171875,228.3333282470703,228.81333923339844,71196600,-0.4847024459580685,-0.3729735829858528,-0.14791943487523815,-0.4781216358216393,-0.38415747846285636,-0.2500423356704745,-1.0931303491848774,-1.0251052619385126,-0.6932363558029769,1.1841951744189672,-0.5572067510977442,0,-0.04842375828339561,TSLA
2021-03-03,229.3300018310547,233.5666656494141,217.23666381835935,217.73333740234375,90624000,-0.5571956006190323,-0.4326069716681692,-0.1938167523994679,-0.545925494612296,-0.43926106042177526,-0.29277714450063086,-1.3671310044657352,-1.141491184976313,-0.7980173649100647,1.2363001246523304,0.8376879506251709,0,-0.048622181831127535,TSLA
2021-03-04,218.6000061035156,222.8166656494141,200.0,207.14666748046875,197758500,-0.6068030527267386,-0.5008757966223261,-0.24256920460070708,-0.6344582525163434,-0.5082560574886732,-0.34426966869938425,-1.5991479991176862,-1.293480779342329,-0.9141450680582068,1.293491309115506,4.022137671614346,0,-0.037799313531282984,TSLA
2021-03-05,208.68666076660156,209.27999877929688,179.8300018310547,199.3166656494141,268189500,-0.670097884289076,-0.5763072083660343,-0.29524901698088324,-0.7255275086115209,-0.5823907567584233,-0.4003456298808542,-1.7561273494501708,-1.452569404365532,-1.040858908991052,1.2833895229402859,1.1293250504615697,0,-0.05844967282854328,TSLA
2021-03-08,200.1833343505859,206.7100067138672,186.26333618164065,187.6666717529297,155361000,-0.7969568511916146,-0.6386353313652499,-0.3557020504388242,-0.8339226104880808,-0.6693582107144787,-0.4651971329993702,-1.9681874357877729,-1.6418238090374906,-1.182452901938761,1.0463852654380783,-1.591225053087701,1,0.19641207608178374,TSLA
2021-03-09,202.72666931152344,226.02999877929688,198.40333557128903,224.52667236328125,202569900,-0.8074529360444157,-0.6490274636727191,-0.39538121591512204,-0.7553217011270928,-0.6572642039733375,-0.4792096343673611,-0.5316688677496659,-1.51708880130008,-1.2692177158846814,3.4248730429609893,0.9462368918504154,0,-0.008195069108326571,TSLA
2021-03-10,233.4333343505859,239.28334045410156,218.35333251953125,222.68666076660156,181817100,-0.7953245146135265,-0.6794551098475358,-0.4332963018222607,-0.7104520790550363,-0.6515248179162735,-0.4941171241644801,-0.5765973359659059,-1.4153988839688096,-1.3170170426872507,3.189758190368637,-0.4766822986370762,1,0.047211342365314275,TSLA
2021-03-11,233.13333129882812,234.1666717529297,225.72666931152344,233.1999969482422,108761700,-0.7315318372076774,-0.672304858480784,-0.4552887361709716,-0.6375089599902077,-0.6230843344184102,-0.4948660131766294,-0.24683071263097017,-1.2474945491411487,-1.319571191161537,2.978076774360479,-1.5250462673361567,0,-0.0083905019925741,TSLA
2021-03-12,223.3333282470703,231.6266632080078,222.04666137695312,231.2433319091797,100751400,-0.6533580466419566,-0.6648049214185427,-0.4799377332244709,-0.5968886490345865,-0.6042340228879911,-0.49791443888895537,-0.3015458733942378,-1.115861515776238,-1.2936380672997139,2.9761580149974014,-0.37583245422043443,1,0.020483461206222634,TSLA
2021-03-15,231.3633270263672,237.72666931152344,228.01333618164065,235.97999572753903,88006800,-0.5350608326705585,-0.6691205867894473,-0.5025488464238989,-0.5504217485749782,-0.578113171771529,-0.49493319920532797,-0.14827663851772804,-0.9678591023010937,-1.2414360822618626,2.7880745840442804,-0.5608986552565534,0,-0.04387377195940419,TSLA
2021-03-16,234.4499969482422,235.97332763671875,223.6666717529297,225.6266632080078,96587100,-0.5323674586358182,-0.6730536468937881,-0.5274925536001872,-0.5618189735687834,-0.580124816378688,-0.5047808531063027,-0.45355075500622777,-0.9130719254056548,-1.1880303782167032,2.784638105224328,0.22352444617294076,1,0.03683074261011726,TSLA
2021-03-17,218.9566650390625,234.57666015625,217.0033264160156,233.93666076660156,121117500,-0.504821358560451,-0.653055176960253,-0.5476289322609682,-0.5354051313751362,-0.5630023784220511,-0.503621545220929,-0.17547958431862562,-0.8028762802862227,-1.121885537667257,2.689016569310148,0.7715068222218006,0,-0.06932072763951173,TSLA
2021-03-18,228.09666442871097,229.7433319091797,217.3333282470703,217.72000122070312,99674400,-0.5427247818028554,-0.6400053542696967,-0.5756827487932548,-0.5841690753109039,-0.5856188259293551,-0.5222221123776752,-0.6285496373241833,-0.8201372864560635,-1.0726382090323705,2.8583510510807435,-0.737919873727957,1,0.0026180050626211674,TSLA
2021-03-19,215.53334045410156,219.07666015625,208.2066650390625,218.2899932861328,128682000,-0.5744415784269061,-0.6165880889499775,-0.6021083497828611,-0.6143454505252317,-0.6028358513071165,-0.5383605467574003,-0.6083804838047328,-0.8209740952658428,-1.033418196114468,2.740608976819545,0.9012629876623104,1,0.023103830299388648,TSLA
2021-03-22,228.19667053222656,233.2066650390625,222.9166717529297,223.3333282470703,118536600,-0.6054074778079627,-0.5725675789908177,-0.6114094670851631,-0.6138211664087053,-0.6055320153408574,-0.5468510597727444,-0.42496668558138473,-0.7779983768470747,-0.9929084015728317,2.4241283309550337,-0.39401095459285773,0,-0.011701464563659317,TSLA
2021-03-23,225.2566680908203,225.9333343505859,219.1699981689453,220.72000122070312,91475700,-0.6174216468869222,-0.5772658496282862,-0.6190760923094769,-0.6241677308512317,-0.6136402295639033,-0.5576994787010071,-0.5044129773108327,-0.754135364088154,-0.9554288738981588,0.10179632351229045,-0.9173906460598145,0,-0.04816058727810209,TSLA
