Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,RSI_14,MACD,MACD_Signal,Volatility,Volume_Change,Label_Class,Label_Reg,Ticker
2021-02-01,113.37286794539985,113.95989535998334,112.56681820940614,113.56562042236328,11080700,-1.006109850501474,-0.9684831835818047,-0.9443561777240388,-0.9996904685553953,-0.9793841906438058,-0.9713153425837034,-0.7856699248988082,-0.2304762707818353,0.16210390811706543,-0.22327678978780868,-0.8221544818137079,1,0.030782102551965413,JPM
2021-02-02,115.5982525128951,117.74479912982802,114.96742879468732,117.06140899658205,12253600,-1.000749811195423,-0.9743529393434269,-0.9385935556576458,-0.9841658929669566,-0.9742660352376691,-0.9689860815901189,0.07435883325662793,-0.1930024303233061,0.0883579789948069,0.5183235289162622,0.14891181055707337,1,0.01145164461787746,JPM
2021-02-03,117.09649687651188,118.94515898771884,116.97383740145511,118.4019546508789,10600800,-0.9815274989927623,-0.975452673389375,-0.9322639670136149,-0.967080580833139,-0.966390523463786,-0.9649339956579188,0.3397549749051178,-0.12715962363343672,0.04365818473761028,0.5203892869095328,-0.5048676866685581,1,0.0230128767748762,JPM
2021-02-04,118.69104868774834,121.48594594673736,118.69104868774834,121.12672424316406,12419500,-0.9600345047304428,-0.9709212116033443,-0.9277952581717566,-0.9419997202942377,-0.9524509009078918,-0.9573151422368782,0.8028828037807251,-0.00030022989272097516,0.035444293662211884,0.7127637220708122,0.3273706875068712,0,-0.0019529712234357555,JPM
2021-02-05,122.1255316644647,122.21315128290946,120.36448963228987,120.89016723632812,10051300,-0.9354522221995877,-0.965369501133878,-0.9263879446621505,-0.9264677314178722,-0.9416965392083717,-0.950765054754761,0.7356848095363179,0.08832781685987888,0.0481176621916226,0.6699986697477516,-0.6564115046271078,1,0.01565465781812114,JPM
2021-02-08,121.08294212880118,122.92284750591448,121.06541552809058,122.78266143798828,10136400,-0.9076749313387297,-0.9547429808320103,-0.9236400103688527,-0.9066042019669488,-0.9276911388305833,-0.9420934429806276,1.0277932794508775,0.20680914377043474,0.08398310801898905,0.5866586571857099,-0.11556219249869747,0,-0.003995993629425884,JPM
2021-02-09,122.1605932539962,122.64247450353824,121.38082663887516,122.29202270507812,8614800,-0.8919114907599818,-0.9441429287289528,-0.922619541386133,-0.8958270718903094,-0.9175819546070624,-0.934959442888597,0.8801117674989353,0.27925508016330225,0.12840620145956635,0.5857433178359096,-0.5462280951128757,1,0.0005731465226282763,JPM
2021-02-10,122.659999313868,123.4222393172772,121.81889629340904,122.36211395263672,10323200,-0.8799768040645682,-0.9285079190858609,-0.9229930392367024,-0.88829014380722,-0.9091179782041641,-0.9284031936776042,0.891669575099586,0.33082513201857666,0.17514247351841072,-0.1360080058353084,0.4000106607884481,0,-0.002792574525133576,JPM
2021-02-11,122.36210377958211,123.1418703184933,121.10045603822516,122.0204086303711,9201000,-0.877283517670467,-0.9163709115219829,-0.9237133822408784,-0.8849824294504296,-0.9031329606251233,-0.9229670431546557,0.7783117255212423,0.3536887191316926,0.21749603560511538,-0.12259172978130235,-0.4337788435379681,1,0.014216999587143836,JPM
2021-02-12,121.82766120854303,124.07058467792956,121.78385139397815,123.7551727294922,8324600,-0.8686492834550974,-0.8997024075580389,-0.9236600245753753,-0.8740609340034672,-0.8934636768732855,-0.9155320898981637,1.0797409923197832,0.4131155480195173,0.2642826842916772,-0.35899490653522426,-0.3972350616429948,1,0.024070766257575364,JPM
2021-02-16,125.77030547715242,127.3210820240746,124.7627332048752,126.73405456542967,12130600,-0.8567410152787414,-0.8797876493918831,-0.9196515321324293,-0.851812493178624,-0.8773573430492688,-0.9044839196801039,1.4982348373607994,0.5360499453538871,0.32840568327048764,-0.2285692353914844,1.103097158606231,1,0.0031108970130308915,JPM
2021-02-17,126.12073903058612,127.373630043793,125.39353898509395,127.12831115722656,10810100,-0.8421659482051977,-0.8645633698888302,-0.9149426934679706,-0.8349992501576871,-0.8630948075028227,-0.8939160287758449,1.547107844257785,0.6335098711395608,0.40086629686250685,-0.5243172242411891,-0.4341871277763531,1,0.003377250695284548,JPM
2021-02-18,126.16459118203582,127.73288125956036,125.63890003789156,127.55765533447266,10587800,-0.8265082046952982,-0.8507171097356075,-0.9085264036994561,-0.8216331741528786,-0.8502443059068591,-0.8837317765771846,1.6016901520031894,0.7109027923251058,0.4756397009213305,-0.5180569313915109,-0.1944031269037546,1,0.016690414759955852,JPM
2021-02-19,127.79417407734334,130.40507556617715,127.79417407734334,129.6866455078125,11969800,-0.8034045544899958,-0.8377718529150336,-0.8997290506136795,-0.8020253084723011,-0.8338732658611717,-0.8714290387011902,1.851335032590645,0.8202423366872719,0.5592001504473506,-0.6520573813785374,0.21592879546117527,1,0.009390828064567444,JPM
2021-02-22,128.67910010326634,131.5879008727894,128.60900706882103,130.90451049804688,11488400,-0.7818586772043237,-0.8226270587744935,-0.8893109359324246,-0.7828342140849569,-0.8171283511232661,-0.8585312972370821,1.9771656680243728,0.9273388442276627,0.6493031887142986,-0.7292625025534158,-0.24777848548660594,1,0.008031511519231123,JPM
2021-02-23,132.74439477801974,133.44531171271984,131.06220215606666,131.95587158203125,16234400,-0.7661217471151084,-0.8087543188844486,-0.8769786070153067,-0.764757569014138,-0.8005356022082293,-0.8453367576831158,2.079450545732795,1.0267013082721943,0.7429609463288049,-0.7902903623392945,0.9833671034786146,1,0.017594988818042844,JPM
2021-02-24,131.51778933940724,134.7157050439979,131.51778933940724,134.2776336669922,15061400,-0.7445759158146743,-0.7906283563602086,-0.8625186332003129,-0.7410407381163242,-0.7805723951222183,-0.8300307823771779,2.2792211760039773,1.1551611683395353,0.845780618168268,-0.8580020321425064,-0.3347815062888427,0,-0.013571675242973907,JPM
2021-02-25,135.16255262531052,135.71451349490434,131.938340190342,132.45526123046875,18127700,-0.7298160570634422,-0.7753643860969519,-0.846964841762386,-0.7343860596830265,-0.7692523295904895,-0.8188261391831881,1.6343681907855996,1.1865764692335046,0.9348577986881589,-0.46600642871021686,0.41434120272691227,0,-0.02652481606084749,JPM
2021-02-26,131.68424051140448,132.1836348607698,128.36365244329977,128.94190979003906,19829200,-0.732060458559757,-0.764896928824203,-0.8355863065259328,-0.7476025031255026,-0.7696559208143029,-0.8137852396549128,0.6256186595171652,1.0932986667743294,0.9858654249183091,0.23040660665583482,0.11635276585077002,1,0.022626908252298104,JPM
2021-03-01,131.0008505138157,132.63047634948825,130.08965468694737,131.85946655273438,14845500,-0.7291825184436805,-0.7526407220615849,-0.8210263139499038,-0.7417541504628486,-0.7619597394993185,-0.8049920791176312,1.0195763062411158,1.0870895502659867,1.0253232932439231,0.3446238001072055,-0.8211164579907962,0,-0.003255553233439125,JPM
2021-03-02,131.49152745983244,132.98096770952708,131.28124835195757,131.43019104003906,14221700,-0.730766755867606,-0.7455387066517762,-0.8074267303131667,-0.7400121510056942,-0.7568438293079199,-0.797659089927785,0.9100163010873089,1.0535647065233895,1.049610083784246,0.18296035140415173,-0.2526711969476632,1,0.01933183481708578,JPM
2021-03-03,132.49905115781846,135.78458614346377,132.1398428264004,133.97097778320312,14324100,-0.731690921189618,-0.7351904716537907,-0.794554151402858,-0.7260845906262863,-0.7456682116226195,-0.7873386945021834,1.2232866318507425,1.083860910877595,1.0756179613276942,0.3055418437685765,-0.11900119159510385,0,-0.015368473660699947,JPM
2021-03-04,133.7081436244167,135.25892001214697,130.21232929109308,131.91204833984375,20093900,-0.7333279956516583,-0.7286052784014841,-0.7842694570211503,-0.7271446773548278,-0.7421887759922292,-0.7809879749082745,0.7134603121023941,1.0324226219993973,1.0852550767527191,0.5146505513751409,0.9553709596758391,1,0.0023249309310782156,JPM
