Date,Open,High,Low,Close,Volume,SMA_5,SMA_10,SMA_20,EMA_5,EMA_10,EMA_20,RSI_14,MACD,MACD_Signal,Volatility,Volume_Change,Label_Class,Label_Reg,Ticker
2021-02-01,240.8545770035872,244.51163749374768,240.27156189054128,242.68312072753903,2324100,-1.0777646677403674,-1.0436742080507504,-1.0209428954574948,-1.0734034948794344,-1.0539164488797264,-1.047304047752001,-0.926034189083482,-0.30770943447733645,0.00811172752116009,-0.34317071953176054,-0.9361580997713177,1,0.044552726995618526,GS
2021-02-02,245.8543324420853,254.6260041013745,245.57165356524575,253.4953155517578,5195500,-1.072805216502374,-1.0471360843762054,-1.0156232408495893,-1.0563103003823806,-1.0480795485229648,-1.0447448945198812,0.1344475313714741,-0.2663848476246849,-0.04986949463705205,0.7096604404392496,2.8531429192167277,1,0.005505665449291759,GS
2021-02-03,253.1772724811423,256.0040070817835,251.914086745034,254.89097595214844,2712800,-1.0583171560933409,-1.0480554417286028,-1.011356879292843,-1.0424074834619432,-1.041927683185171,-1.0417003655929808,0.24515131364694862,-0.2229906964604725,-0.08694582595027879,0.6788523416186913,-1.323808933196814,1,0.018021273863654392,GS
2021-02-04,256.17186876662237,261.32179481869684,255.74785045146308,259.48443603515625,2994700,-1.0404878423198591,-1.0459581642302413,-1.0093713860679594,-1.0248866232038383,-1.0323648631971958,-1.0365461301391474,0.588602852334101,-0.15079540137563424,-0.10112000033422225,0.7947192856918912,0.0944857210287683,0,-0.000851015184905277,GS
2021-02-05,260.58863781176797,262.5673361300305,258.106422774316,259.26361083984375,2938100,-1.0192315902134386,-1.0439901722642122,-1.0089234361103327,-1.013602770075023,-1.024758486969969,-1.031998135166733,0.5630063792994628,-0.0985213514654078,-0.10124583216458566,0.7960701724262865,-0.20492372860469812,1,0.022657038096415182,GS
2021-02-08,260.5885047911531,265.7914543180491,260.1468293593037,265.13775634765625,2826200,-0.9950341452459969,-1.0357975670162822,-1.0064851913727213,-0.9955270884193346,-1.0127427664617257,-1.0248145802170674,0.966327318273134,-0.009704092064533211,-0.08229396541004713,0.6685060136748313,-0.25169661491723355,1,0.0010330300272765967,GS
2021-02-09,264.65198264038,267.1695385498148,262.9736210200019,265.4116516113281,2071700,-0.9821929265821472,-1.0268435906582347,-1.0048798742388598,-0.9829845713260621,-1.0026416423615874,-1.0181720881993845,0.9839269029495764,0.05826636700079371,-0.05255186717795882,0.6319519314949458,-0.8096826165384399,1,0.01271391118486827,GS
2021-02-10,265.0053301455763,269.5810823762332,263.0177901694845,268.78607177734375,3213700,-0.9672193673476228,-1.0120239997544735,-1.0043786721910322,-0.9685606265142315,-0.991049669996565,-1.0103993893742185,1.1981701910531424,0.13596165165181176,-0.012091473991431529,-0.07793696885668776,1.185012276571593,0,-0.006441381982024124,GS
2021-02-11,268.52108411691916,269.430934695444,264.27216737123416,267.0547180175781,2159900,-0.9590615203552824,-0.9989521083934716,-1.0045287918911177,-0.9620551023783406,-0.9832725658909399,-1.0042714211504937,0.9656091190815039,0.17620459575777098,0.028909509414399782,0.058867804324532556,-0.9582536749553909,1,0.013231287615635922,GS
2021-02-12,266.76326930524465,270.92387363173304,266.5689309272065,270.58819580078125,1977300,-0.9468579813619398,-0.9821213834766821,-1.004904074411174,-0.9513700668290349,-0.9734252224015657,-0.9968811508341526,1.1962354314432564,0.23220852561405397,0.0737239147213713,-0.28101296228801476,-0.3649492224279804,1,0.01841183475036863,GS
2021-02-16,273.8388602179254,276.4182574723506,273.14984738988016,275.5702209472656,2792200,-0.9356158043658601,-0.9642947770090987,-1.0022527209318166,-0.935296323091029,-0.9604556768222197,-0.9875920645098232,1.4820777404845704,0.3124585184216552,0.12679017384890082,-0.26131382414345483,0.8458758114473519,1,0.002500253325485319,GS
2021-02-17,273.86534235911324,278.2379411176142,272.7434961590971,276.25921630859375,2333100,-0.9239263094110772,-0.9519554981505807,-0.9977635847850316,-0.9233426890757764,-0.9491648324176901,-0.9788277161796438,1.519318949988702,0.3736376977428545,0.1823669624182307,-0.9809708068576176,-0.5596914722465121,0,-0.00908073405886708,GS
