Date,Open,High,Low,Close,Volume
2021-01-04,213.04011740396882,213.4900752334204,205.64933874293737,208.40652465820312,37130100
2021-01-05,207.9948528511583,209.20112898306692,206.50138202886356,208.60755920410156,23823000
2021-01-06,203.12194197664303,207.25772123205837,202.90175448912245,203.1985321044922,35930700
2021-01-07,204.9121844778068,209.98616708451945,204.59627029591414,208.98094177246094,27694500
2021-01-08,209.35431096289832,211.17329358978736,207.77468161014076,210.2542266845703,22956200
2021-01-11,209.15326079150833,209.5744991531238,207.48745852732125,208.21505737304688,23031300
2021-01-12,207.26733643568647,207.84175522054022,204.2229548569605,205.7642822265625,23249300
2021-01-13,204.89308018291067,207.51622300874428,204.80690714801807,207.1141357421875,20087100
2021-01-14,206.70243845748877,208.1863410325463,203.66762608051243,203.93568420410156,29480800
2021-01-15,204.41434453670772,205.36211617781012,202.98788101972235,203.58143615722656,31746500
2021-01-19,204.63456763921351,207.7268192377233,203.56233504710266,207.20985412597656,30480900
2021-01-20,208.41612942216207,216.161125965196,208.02361046256806,214.77296447753906,37777300
2021-01-21,215.11757827987228,216.64935150148284,212.93481093432405,215.37606811523438,30709400
2021-01-22,217.39607006237097,220.25856538753118,216.1706574233892,216.3142547607422,30172700
2021-01-25,219.34910399221997,219.98096159958953,214.6580718096666,219.7416229248047,33152100
2021-01-26,221.972222377089,224.19327729516465,220.26813247874975,222.42218017578125,49169600
2021-01-27,227.85042573267413,230.18637361109083,220.3256169707931,222.96791076660156,69870600
2021-01-28,225.56234314220006,232.29254556500564,225.06451460420766,228.74075317382812,49111200
2021-01-29,225.9261312717925,227.86956006122185,221.4840062376579,222.0679931640625,42503100
2021-02-01,225.0357840681807,232.15850507669126,222.51793663750792,229.43003845214844,33314200
2021-02-02,231.0097089858927,231.97663204495075,228.51101245118528,229.29603576660156,25916300
2021-02-03,229.35348721136774,234.6380749767332,229.05669496453717,232.63720703125,27158100
2021-02-04,232.31169667293688,232.86696415588534,230.11934621370298,231.6894073486328,25296100
2021-02-05,231.89999632428507,232.9052215570717,230.16718686803185,231.87127685546875,18054800
2021-02-08,232.78077013104104,233.2881669112596,230.5405638250113,232.12977600097656,22211900
2021-02-09,231.55534615768994,234.3221002924528,231.08625176555742,233.37432861328125,23565000
2021-02-10,234.55188509696072,235.43264960639695,230.61715697080717,232.46485900878906,22186700
2021-02-11,234.34124027726764,234.69545677816905,231.82339319316318,234.06361389160156,15751100
2021-02-12,233.52745888007203,234.83904438143506,232.37863648675813,234.54226684570312,16561100
2021-02-16,234.5806260608858,235.63372209695896,232.56060701574452,233.30734252929688,26728500
2021-02-17,231.56092598454555,234.429999771811,231.1962886570467,234.32444763183594,21653500
2021-02-18,232.02153115942008,234.06538330037233,231.1195427268476,233.93104553222656,16925600
2021-02-19,233.89265696504796,233.9982091087317,230.46702209962763,231.22508239746094,25262600
2021-02-22,227.81864342177664,228.30801355738436,223.00165002550102,225.0263214111328,36446900
2021-02-23,221.01537906288905,225.33339754887209,219.48007774451878,223.83648681640625,30228700
2021-02-24,220.7082886727813,225.68840512166148,219.7391387901833,225.064697265625,26339700
2021-02-25,222.69460427185766,225.1030937109058,218.66445668933272,219.7295684814453,39542200
2021-02-26,222.16688173220012,225.8515878901501,220.25735243847066,222.98251342773438,37819200
2021-03-01,226.36008213862527,227.86659759459576,223.72129349094783,227.3580322265625,25324000
2021-03-02,227.42520204873816,227.70348251561026,224.00917241783225,224.4121856689453,22812500
2021-03-03,222.7713404645017,224.13391321847823,218.06949005706758,218.35736083984375,34029500
2021-03-04,217.57057908912242,223.08804755279928,215.19086040970717,217.56097412109375,44727800
2021-03-05,220.23809282439743,223.8364408233417,217.30184319993336,222.23397827148438,41872800
2021-03-08,222.01328727476053,223.93240636504976,217.94476417404604,218.19424438476562,35267400
2021-03-09,223.46223842117595,225.86113735770795,222.30116489353895,224.32583618164062,33080500
2021-03-10,227.41561273111648,227.41561273111648,222.65619093371328,223.0208282470703,29746800
2021-03-11,225.45816239975122,229.4979006958795,224.8344397852493,227.5404052734375,29907600
2021-03-12,224.54656261470257,226.28337798999624,223.7981072117447,226.21620178222656,22653700
2021-03-15,225.4581364547002,225.67883106928048,222.4355148439166,225.31419372558594,26034900
2021-03-16,226.72473079014074,230.35186474160002,226.39848405501235,228.09690856933594,28092200
2021-03-17,226.60000251813773,228.90295443295722,223.7980901339011,227.45401000976562,29562100
2021-03-18,223.15518889547872,224.719275803559,221.01537498492127,221.3896026611328,34833000
2021-03-19,221.67749494275228,223.0688536355773,220.0750319360675,221.0345916748047,46430700
2021-03-22,220.95779015994103,227.3196602642825,220.83304272830307,226.44647216796875,30127000
2021-03-23,227.88581112010934,231.30184090014612,227.48279785140227,227.97216796875,31638400
2021-03-24,228.23124345357456,228.3751715285235,225.80355897799103,225.93789672851562,25620100
2021-03-25,225.78437942941395,227.35805660601366,222.20522617954543,222.94407653808594,34061900
2021-03-26,222.18601962035427,227.13735047675794,222.18601962035427,226.91664123535156,25479900
2021-03-29,227.02217262899796,227.2236865610609,222.50265570204917,225.72677612304688,25227500
2021-03-30,224.08597600056692,224.39304213318255,221.7542529531083,222.4739227294922,24792000
2021-03-31,223.49102583020917,229.4307019873928,222.9920507477263,226.23536682128906,43623500
2021-04-01,228.82612972167354,233.01939958559726,228.42311653344026,232.54922485351562,30338000
2021-04-05,232.94270928260747,239.8515508888239,232.8851380428422,238.99754333496094,36910600
2021-04-06,237.59653589865943,239.31414101565258,236.8960615411756,237.83642578125,22931900
2021-04-07,237.78849946523798,240.78232120190728,237.193577105187,239.79397583007812,22719800
2021-04-08,242.54791457948403,243.8625067108341,241.80904949523384,243.0084991455078,23625200
2021-04-09,242.64382830209405,245.63766417265026,242.2312247073296,245.50332641601562,24326800
2021-04-12,244.40941406195913,247.2497167100151,244.32304257664887,245.56088256835938,27148700
2021-04-13,246.85627489335369,248.7082176144508,246.4436420720802,248.03651428222656,23837500
2021-04-14,247.06742699301665,248.36280908207007,244.84124159709435,245.25384521484375,23070900
2021-04-15,247.4992215769771,249.41834093963365,247.30732721077396,249.0057373046875,25627500
2021-04-16,248.9769265105959,250.445051503243,247.18255477329765,250.195556640625,24878600
2021-04-19,249.66777059283316,250.90561045767913,247.39361942763858,248.27639770507812,23209300
2021-04-20,247.39366362481238,249.67742016300645,246.45328467278097,247.8158721923828,19722900
2021-04-21,248.4683905453081,250.13801504914483,246.84673231299666,250.04205322265625,24030400
2021-04-22,249.6869831956242,251.19349872251507,245.30180365019515,246.7699432373047,25606200
2021-04-23,247.4512247703219,250.9344306690591,246.86587820955702,250.58897399902344,21462600
2021-04-26,251.07839088950067,251.82684627305457,249.64865632842103,250.9728240966797,19763300
2021-04-27,251.001612155055,252.5465184915261,249.60066319959668,251.3758544921875,31014200
2021-04-28,245.72400771033827,246.1654262072266,242.72059614037644,244.26548767089844,46903100
2021-04-29,245.12911354726194,245.74323113487725,238.93035179332017,242.29840087890625,40589000
2021-04-30,239.64040697084403,242.84533234959014,239.5060692196905,241.98171997070312,30945100
2021-05-03,243.1524133181081,244.0640067134721,240.96461845267157,241.67469787597656,19626600
2021-05-04,240.8206790565612,241.0509786364311,235.821366992888,237.76927185058594,32756100
