Date,Open,High,Low,Close,Volume
2021-02-05,142.27433525418897,142.7748773787432,141.4113343156505,141.92050170898438,9495300
2021-02-08,142.42105673720695,143.18912711536115,141.42861083530957,142.3261260986328,6035300
2021-02-09,142.56774786554232,143.7673186051153,142.3692613431472,143.4911651611328,5544200
2021-02-10,144.88924178532793,144.93239447031502,142.99926743070932,143.9571990966797,5921300
2021-02-11,144.12119021864376,144.44913486534938,142.9129938913374,143.30996704101562,4871300
2021-02-12,141.87733356250467,143.9916961661192,141.5321384920583,143.75868225097656,4413100
2021-02-16,143.75870843694153,144.16431996119036,142.08448438678258,142.45558166503906,5656100
2021-02-17,142.36927938626437,143.3358363152226,141.84284823709592,142.96475219726562,6676700
2021-02-18,142.36062808087158,143.39622648226594,141.79104435118282,143.0337677001953,5189100
2021-02-19,142.91297285097912,143.2236537420254,140.59149802182088,140.6519012451172,8190900
2021-02-22,140.56504821777344,141.14686280827513,139.1930025004335,140.56504821777344,6447100
2021-02-23,140.22639991774096,141.7113397967669,139.28854524421905,139.3232879638672,7042800
2021-02-24,141.02532806292777,142.75341419635075,139.74012553304982,141.19032287597656,10286100
2021-02-25,141.65924694912235,142.1542181030419,140.6692913908174,141.3379364013672,9719700
2021-02-26,140.6779653215482,141.0340053274737,137.17838489858642,137.60389709472656,14417500
2021-03-01,140.2003692086477,140.2698414072432,138.15098572671428,138.35072326660156,10551400
2021-03-02,138.75017599161575,139.61855862430852,137.7254908452626,138.0902099609375,7610900
2021-03-03,137.42153742603315,137.98598077878148,135.51977753684002,135.65872192382812,8499600
2021-03-04,135.4590000656323,135.55452267708247,131.53390719122518,132.92332458496094,11033200
2021-03-05,133.7135095570008,136.06683153835354,132.97539251522082,135.5544891357422,8331600
2021-03-08,136.3360020381245,138.35933410428694,135.45024850583704,136.683349609375,6546700
2021-03-09,136.24050585182258,139.59246224030184,136.24050585182258,136.9438934326172,7461300
2021-03-10,137.91647895758317,138.85432015201326,136.6486350088045,138.20303344726562,6635600
2021-03-11,138.5417293915471,139.48827632658433,138.00333651600386,138.1943817138672,6305600
2021-03-12,138.31593758586595,139.21037033299416,138.2377863556422,138.5938262939453,5474800
2021-03-15,138.72409356352463,139.51432475704956,137.63861552312147,139.305908203125,5524100
2021-03-16,139.3406718309329,140.400086366921,139.14962660711547,140.13088989257812,6369100
2021-03-17,139.6619488485752,140.44348774121832,138.53304903106286,139.60984802246094,6001400
2021-03-18,139.12356004687723,140.23508853803747,138.90646443140898,139.34933471679688,4801800
2021-03-19,139.54037817430043,140.2437658395514,138.48095052402022,138.97592163085938,14891500
2021-03-22,137.4736218081027,139.50563353540034,137.20442537206728,139.37538146972656,7544100
2021-03-23,139.1235594321826,139.98324958534099,137.9686091729387,139.24513244628906,7178300
2021-03-24,139.02805268979424,141.09479416534393,138.7849066338472,140.59982299804688,6370100
2021-03-25,141.06007264757832,141.06875170347075,139.49698130658672,140.6519317626953,6269800
2021-03-26,140.75610242018732,143.3699419687606,140.1395583260033,143.22230529785156,7619200
2021-03-29,142.2671154953035,145.04593701963978,142.0934416344949,144.1862335205078,8535100
2021-03-30,143.30045560924827,143.85621976966388,142.61442614923453,143.29176330566406,7236300
2021-03-31,143.24837226246655,143.62177034917545,142.15420191441564,142.71865844726562,8281500
2021-04-01,141.19898791015174,142.2757736391803,140.9037278146612,141.39871215820312,7229700
2021-04-05,142.10208963754337,143.06599459243355,141.25107863021887,141.9197235107422,7387100
2021-04-06,142.48416513730413,142.86625545801667,141.54631069113563,141.88497924804688,5074200
2021-04-07,142.0239489789976,142.65786444233197,141.82422473036485,142.0760498046875,4608000
2021-04-08,142.41471173088803,142.5102343236529,141.4160772841801,141.52027893066406,5039400
2021-04-09,140.78214552593093,141.4855331252654,138.75013396108392,140.0266571044922,8418300
2021-04-12,139.88771297356,140.74741629107388,139.2364261952668,140.36532592773438,5022800
2021-04-13,136.21449634939933,138.8804240643171,135.9279284988537,138.48965454101562,18424100
2021-04-14,137.0567881665193,139.03669886846882,136.8049498642529,138.8717041015625,7718300
2021-04-15,139.56641396026396,141.01661091141904,139.14090183369404,139.27984619140625,7524600
2021-04-16,140.10483084811534,141.12083679377923,139.42749355100608,140.88638305664062,9049400
2021-04-19,141.11213535630853,141.64184913289537,139.6706174396344,141.27713012695312,8353500
2021-04-20,139.80956649474865,145.70587716454045,139.80956649474865,144.56829833984375,14050700
2021-04-21,144.4727731746084,144.94170708284045,143.53491860860797,144.663818359375,6333200
2021-04-22,144.01251230869696,144.39460262712515,142.95308488049585,143.4393768310547,7233000
2021-04-23,142.87494636526822,144.20357029496387,142.4147047818031,143.73464965820312,6015300
2021-04-26,143.46548318244982,143.63915703783726,142.20631791734286,142.51893615722656,6027800
2021-04-27,142.20631542466015,142.33658075176672,141.08610781415098,141.70265197753906,6217700
2021-04-28,141.42479496450758,141.72004187716055,140.37404615710847,140.66061401367188,7448000
2021-04-29,140.59111190060509,142.6404949914258,140.51296066102495,142.58839416503906,6394300
2021-04-30,142.5449605042045,142.70127622079204,141.12950625371454,141.31185913085938,9079100
2021-05-03,142.06737309591293,143.56099195918145,141.65053998258367,143.46546936035156,6594100
2021-05-04,143.1354759035489,145.75799452253497,142.99653153621335,145.6885223388672,10179500
2021-05-05,145.4540560411358,146.2355949226637,144.83749868980195,145.08065795898438,7792300
2021-05-06,144.83748649332657,145.79271237961342,144.35988680064628,145.66246032714844,5529900
2021-05-07,146.14879012423035,146.91295778044454,145.7406492536592,146.3224639892578,5316200
2021-05-10,147.5381865239455,148.95365428777518,146.95637181899158,147.8594970703125,8357500
2021-05-11,148.18947814807564,148.38052337077698,146.13141572679865,146.65245056152344,8217900
2021-05-12,146.35716700824358,147.45133733603348,145.84482456135436,146.06192016601562,6758300
2021-05-13,144.9938179728905,148.23288078420106,144.9938179728905,147.5902862548828,8018600
2021-05-14,148.9102277390387,149.02312170445234,147.77264878144572,147.81607055664062,5797700
2021-05-17,147.97240891535503,149.2663039271972,147.8942576513396,147.96372985839844,5722600
2021-05-18,147.60762158270362,148.81467246553981,147.2168521926633,148.01576232910156,5846000
2021-05-19,147.54688034264458,147.76397597733728,145.92299598482649,147.6945037841797,5533800
2021-05-20,147.5729227629576,149.00574857410936,147.35582714002763,148.55419921875,4853200
2021-05-21,148.77993061116248,150.00435274837216,148.38046895098392,148.45863342285156,6501800
2021-05-24,149.332448656645,149.72566941265077,148.34506349843232,149.02662658691406,5195100
2021-05-25,149.13149049749106,149.44605912805136,148.3188626462051,148.61595153808594,7444700
2021-05-26,148.5460108380989,148.61591644317488,147.04307366179236,147.73338317871094,5726400
2021-05-27,147.89944835131257,148.69460990154064,147.13051307911692,147.50624084472656,8114700
2021-05-28,148.12658525965668,149.42853877502748,147.82074991499445,147.89065551757812,6400800
2021-06-01,148.6771048006733,148.72079747909368,144.5090872754114,144.64015197753906,10448400
2021-06-02,144.43920146817862,145.68872957696223,144.273177267289,145.22561645507812,6806000
2021-06-03,144.9547354553351,146.05571906547172,144.7974577966591,145.08580017089844,5808800
2021-06-04,145.93337407349392,146.42271341037852,144.9372423278198,145.02462768554688,6510300
2021-06-07,145.05082757919732,145.3304500322656,143.85372561818824,144.03721618652344,5362800
2021-06-08,144.42169978356992,144.75374813489597,141.61680853443477,142.7702178955078,7746800
2021-06-09,143.29449365582346,144.85859008238535,143.00613800180497,144.69256591796875,5552600
2021-06-10,145.05084670844232,146.43145275299275,145.00715402774668,145.9945526123047,6463100
2021-06-11,145.9858088372586,145.9945420395116,143.49547288243076,144.14208984375,7389900
2021-06-14,143.74016413832913,144.57901837921162,143.21587857113562,144.5003662109375,4931300
2021-06-15,144.3779878227662,144.92848615630712,143.64399893346592,143.73138427734375,5062900
2021-06-16,144.00228549961136,144.83239307989803,142.8488627566274,143.67897033691406,6988500
2021-06-17,143.4692647658553,144.78869833961107,142.8663404617977,144.36927795410156,5874700
2021-06-18,142.66537203220506,143.4692666705766,141.37213804891994,141.5381622314453,12993000
2021-06-21,142.2284623496783,143.53041611504443,141.77408251220172,143.16342163085938,6592300
2021-06-22,143.04982829407047,143.3381706101541,142.67408729668057,142.97117614746094,5627800
2021-06-23,143.0323509180775,143.0323509180775,141.9750468535056,142.1061248779297,4493400
2021-06-24,142.66535930500962,143.4779870735491,142.25467215323184,142.7527313232422,4549200
2021-06-25,142.37699495792575,143.9847839931362,142.3333022849091,143.48672485351562,10963800
2021-06-28,143.68770370406708,144.23820208396057,142.8838091386021,143.32070922851562,5604000
2021-06-29,143.30322431806152,143.862455879636,142.78768543052752,143.32943725585938,3749500
2021-06-30,143.30324262687168,144.15082994564474,143.01488694112203,143.94985961914062,6151700
2021-07-01,143.94987740154946,145.0595942688769,143.85375882775918,145.0159149169922,6320200
2021-07-02,145.06834348614484,147.93440767903743,144.7362950736187,147.65478515625,9059900
2021-07-06,146.71979091955637,147.54989842107722,145.91589635669484,146.772216796875,6098500
2021-07-07,146.3440609176547,148.10914114122878,146.3440609176547,148.03050231933594,6293500
2021-07-08,147.4100781513487,148.0741747783388,146.43142627974024,147.74212646484375,5755500
2021-07-09,147.99552735949652,148.869327510799,147.8819424063571,148.32757568359375,6120900
2021-07-12,148.31009432254186,149.5771018614238,147.27027002058213,148.09164428710938,7840500
2021-07-13,147.64602986480858,148.33632619832764,147.3838871221953,147.90817260742188,4691200
2021-07-14,148.54604564833068,149.271301471178,147.7071915239729,148.9130401611328,6162900
2021-07-15,147.93437573401573,148.45864785132702,146.55376982543686,147.12173461914062,6656900
2021-07-16,147.09552199556666,147.7508721434616,146.75474045198658,146.8858184814453,5834900
2021-07-19,145.47025037017394,146.96445454596002,144.4566522935998,145.8197784423828,8219700
2021-07-20,145.83724220942068,149.25380405462025,145.78481633282038,147.19163513183594,9902800
2021-07-21,147.9343939000212,148.2751754847172,146.34407094935008,148.1004180908203,7585200
2021-07-22,147.98684296482497,149.48104758292766,147.3664387862092,148.52859497070312,5281900
2021-07-23,149.4198264251611,150.45090420760667,148.87807459595288,150.11012268066406,5014900
2021-07-26,150.1364201253772,150.41602937415047,149.29756571278034,150.1800994873047,4484900
2021-07-27,150.11887736233015,150.9227719481519,149.13147886751952,150.87034606933594,7089300
2021-07-28,150.93153586867834,151.49951411542636,150.363570955066,150.45094299316406,5750700
2021-07-29,150.94028240568312,151.4645546336786,149.4985037791403,150.45094299316406,4214100
2021-07-30,150.76553379701187,151.15000815386773,150.15387610798555,150.46844482421875,5346400
2021-08-02,150.70434419160856,151.02764604755558,149.68199940406112,150.5295867919922,3721500
2021-08-03,150.93152259887395,152.47815286840998,150.6781263775916,152.3820343017578,6033000
2021-08-04,152.2160142208459,152.5567958148805,151.394639780574,151.48202514648438,4793100
2021-08-05,151.91018172604743,151.91018172604743,150.6606404112147,151.77037048339844,4291000
2021-08-06,151.98880555459831,151.98880555459831,150.68683848551032,151.2635498046875,4581100
2021-08-09,151.79659025879758,152.25970335443,151.1062805503484,151.78785705566406,3950200
2021-08-10,151.39463955579046,152.13737516552115,150.97521913294017,151.8402862548828,3678300
2021-08-11,152.25970833852423,152.45194547883054,151.65678397421212,151.8665008544922,4221300
2021-08-12,151.8839627200519,153.16843679455764,151.6829790668439,153.0897979736328,4300400
2021-08-13,153.16842442088438,154.0422245822596,153.01987999342646,154.0072784423828,5882100
2021-08-16,154.26944048011023,155.44032964305848,153.74515498436392,155.39663696289062,4782800
2021-08-17,154.93352629606608,156.85588425514905,154.93352629606608,156.82093811035156,6041900
2021-08-18,156.8471353796191,156.8471353796191,154.7762331790924,154.8286590576172,7134100
2021-08-19,154.33056406067533,156.6985681163987,153.84998468879257,156.03448486328125,5615000
2021-08-20,156.31411548074976,157.21412860994295,155.59760625806433,156.79470825195312,5428700
2021-08-23,156.80350261719755,157.27815275983505,156.056353479167,156.11788940429688,6461700
2021-08-24,155.57289736121356,155.76627679658012,154.06981418856674,154.16650390625,5734800
2021-08-25,154.43023162247738,154.61481258096003,152.84804205937556,153.1468963623047,5700300
2021-08-26,152.90077714465116,153.5776052776175,152.10968908134495,152.32943725585938,5031600
2021-08-27,153.19084163785715,153.19084163785715,151.84598392413753,152.0041961669922,7046100
2021-08-30,151.8811564437769,153.19086051347142,151.87237134443484,152.64588928222656,3252700
2021-08-31,152.49644583784902,153.37543852336057,151.60865464156942,152.1800079345703,7106800
2021-09-01,151.97782251040405,152.7161865234375,151.2394719097339,152.7161865234375,5327400
2021-09-02,153.2435588662423,153.99070790316384,152.86559850541133,153.7621612548828,4544300
2021-09-03,153.9116222866852,154.01709711540616,152.77771422847968,153.85887145996094,4096900
2021-09-07,153.252371557449,153.8500801124077,150.89666431691225,151.468017578125,6859900
2021-09-08,150.85271430773597,152.04814484828356,150.37806417815483,151.0988311767578,4661700
2021-09-09,150.4747680982985,150.7296700894112,147.40707863188007,147.73231506347656,7114600
2021-09-10,148.15419063836478,148.62884069359257,146.67747624319588,146.765380859375,6699300
2021-09-13,147.60044438153653,147.77624022930564,145.14806078610326,145.7369842529297,6273500
2021-09-14,146.26438200162895,146.3874404448899,144.60308631142385,144.85800170898438,5259600
2021-09-15,145.03377881950547,145.87761761589488,144.42727178028224,145.4029541015625,7935300
2021-09-16,145.60514856762296,146.31714398544594,144.32182662040358,145.22718811035156,5665400
2021-09-17,144.41849712206812,144.95468318265367,143.76803772340844,144.8140411376953,13419800
2021-09-20,143.6976933102981,145.18319281400247,142.54621525590804,143.98776245117188,7270800
2021-09-21,144.6910027949401,145.89521861776396,144.36577975662777,144.6206817626953,6663600
2021-09-22,145.34139693808564,145.86878432425863,143.82952895547604,144.0932159423828,5657100
2021-09-23,144.50640875947596,145.71063799758804,144.28666056281472,144.91075134277344,4697900
2021-09-24,144.81405908575198,145.60514721505274,144.05812476586587,144.47125244140625,4399300
2021-09-27,144.15476678422397,144.47120461365938,143.14393079671794,143.42520141601562,5775500
2021-09-28,143.36371055250277,144.0756924727534,142.19464868612485,143.10879516601562,7610400
2021-09-29,143.2758174434133,144.73494861916657,143.08243796651277,144.17239379882812,5124100
2021-09-30,144.71734215531083,145.38537170760472,141.87819979260834,141.95730590820312,6972300
2021-10-01,141.98367091030747,142.308893874179,139.42579927388618,141.05194091796875,8568300
2021-10-04,140.63006000907012,141.51783789036557,138.59079031706236,139.95323181152344,8620700
2021-10-05,140.51577019743638,141.61451104615512,139.89167949392404,140.2696533203125,5129000
2021-10-06,140.52455568221114,140.5948767062062,138.74020161197413,140.55972290039062,7312600
2021-10-07,140.65641750301276,142.93300540769332,140.65641750301276,141.81668090820312,5309200
2021-10-08,141.7991035855943,142.05400555777703,140.85857499325857,141.45628356933594,4343200
2021-10-11,141.39478294854305,142.2649906527123,140.58611117857225,140.8585968017578,4101600
2021-10-12,140.63885449449663,140.79706676786708,138.3007303195577,138.60838317871094,6686400
2021-10-13,138.72263759379496,140.70915631376755,138.6611016654221,139.93563842773438,6901100
2021-10-14,140.38394292060096,141.640896159188,140.28725317822,140.73553466796875,4579200
2021-10-15,141.54420810788247,142.22982141209673,140.9992368692418,141.7815399169922,6918400
2021-10-18,140.85856654478948,141.42112128185917,139.9356216166256,140.74429321289062,7465500
2021-10-19,141.42993297229924,145.1656522882302,141.28050580914586,144.04054260253906,10081300
2021-10-20,144.13722164176679,144.81404978773904,143.50434581401484,143.96142578125,6003200
2021-10-21,144.41848173039867,144.4975878426205,142.64291298603396,143.62738037109375,4524100
2021-10-22,143.3285833777065,144.20757629763588,143.2406921331341,143.90872192382812,4304300
2021-10-25,143.90870548110348,144.42730802563912,142.1419347423655,144.2251434326172,6715400
2021-10-26,144.64705063847663,145.9391711061739,144.19876914631524,145.69305419921875,6939100
2021-10-27,145.63150410292093,145.70182512840697,143.548295695808,143.92626953125,7018800
2021-10-28,143.9526536949613,145.20960695302313,142.678116825549,143.14398193359375,6278800
2021-10-29,142.70443839059138,143.49552627925382,141.174986605168,143.17030334472656,8526800
2021-11-01,143.4164391676698,144.13720614199036,140.11141833095581,143.2933807373047,5846400
2021-11-02,143.8910728378,146.7741672303364,143.25819715042746,145.5523681640625,8450600
2021-11-03,145.06894898335065,145.71062330982323,143.65377020300906,145.08653259277344,6717800
2021-11-04,144.98104421184377,145.02499652511113,142.9857272182985,144.68218994140625,8224400
2021-11-05,142.8187376497395,144.68221139212588,142.57262075378816,143.65377807617188,6215900
2021-11-08,143.87351144615005,144.30422267589125,142.40559532062377,143.16152954101562,5578800
2021-11-09,142.93298213646557,143.79439109835224,142.41437973988621,142.84507751464844,6112800
2021-11-10,142.86268348269604,144.89315448828137,142.7044712334961,144.3921356201172,6225100
2021-11-11,143.70655669205337,143.98782745079464,142.82756377588967,143.32858276367188,4118800
2021-11-12,147.16973262021145,147.33674336931355,144.69098032722135,145.04257202148438,18995200
2021-11-15,145.0337695879987,145.43811205919837,143.46916393452318,143.7328643798828,7496200
2021-11-16,143.43401445611033,144.4624476614049,142.94178071717204,142.98573303222656,7594700
2021-11-17,143.16153665417437,144.03174425500018,142.21222292937279,143.5219268798828,5414500
2021-11-18,143.6713274141936,144.5679035569207,142.5110642403953,142.74838256835938,6358700
2021-11-19,143.31092064869534,143.44277756131336,142.2033950094489,143.1790771484375,7620700
2021-11-22,142.4713054172747,143.89575359723014,141.25034597725147,141.29458618164062,7634500
2021-11-23,141.1353305207812,142.44475680326047,140.4806106294344,142.1704864501953,7734000
2021-11-24,141.68387372010824,142.10854996780424,141.01146853623837,141.77235412597656,5230900
2021-11-26,142.09089230859192,142.58635027725433,140.37447470271346,140.85223388671875,8523100
2021-11-29,141.11763389718737,141.93160232848084,140.16210221691736,141.3388214111328,9188500
2021-11-30,140.24173279442357,140.6752652013479,137.88830780027516,137.95907592773438,14981700
2021-12-01,138.79961532906157,141.6308132615321,138.24221838446607,139.86131286621094,9835800
2021-12-02,139.13580324381687,140.9318449620376,138.6845855289678,138.9853973388672,11334700
2021-12-03,139.71089088834086,141.26804619710003,139.42776437754006,141.011474609375,8750500
2021-12-06,141.72813089723917,144.67435056267925,141.40962029826684,144.16119384765625,9692000
2021-12-07,145.09903071756005,145.33791704819225,143.69228115980152,144.5327911376953,8311300
2021-12-08,144.63009779422435,145.60332828995863,143.89575360202755,145.3998260498047,6216400
2021-12-09,145.2582883175038,146.85084145387137,144.64782199042875,146.78005981445312,8574200
2021-12-10,146.48807899055979,147.47899477202938,145.67409702696406,146.41729736328125,6572200
2021-12-13,145.76259040345798,149.69972595710448,144.92208044260116,149.03616333007812,11142300
2021-12-14,148.93000541389034,151.2657454430957,147.89484928165103,150.6641082763672,10482400
2021-12-15,150.2748159602668,151.55770095708715,149.89436638177443,151.4161376953125,8552200
2021-12-16,151.522304922543,153.51299274813505,151.1507114817917,153.07061767578125,8998600
2021-12-17,150.08902323759887,151.09763792457954,148.33722162341488,148.84152221679688,16726200
2021-12-20,148.46993771351418,149.08926019022704,147.35515725543104,148.41685485839844,7954500
2021-12-21,148.69111648409498,148.72651405222396,146.85083444767133,147.9390869140625,7954200
2021-12-22,147.8063520423342,148.78842520992947,146.97468477425335,148.57608032226562,4178200
2021-12-23,148.53185393016946,149.4785295350444,148.07178008936782,148.8592071533203,3501500
2021-12-27,149.64665352596356,150.27483213004658,149.25736126430277,150.11557006835938,3704800
2021-12-28,150.22173738746503,150.97378049194222,150.04479003941665,150.7172088623047,3187000
2021-12-29,150.40750438884749,152.16816180029986,150.32788012657534,151.77886962890625,3662000
2021-12-30,152.28320450121277,152.95562331276798,151.95585123782953,152.45130920410156,4231800
2021-12-31,152.64594521282942,152.77865233777587,151.31881996250038,151.35421752929688,4409500
2022-01-03,150.59331383025142,151.8231158750928,149.61124072248492,151.77001953125,6012200
2022-01-04,151.3453840996879,152.43362318820778,150.9384065219668,151.3630828857422,6748400
2022-01-05,152.1770122295357,153.47759591407277,151.84080288244826,152.3716583251953,7016100
2022-01-06,152.30976137151106,152.6194293819386,151.11535654604432,151.84970092773438,7301600
2022-01-07,151.69923344623032,154.21192008205364,151.40726434062782,153.90225219726562,6986000
2022-01-10,153.67221276359228,153.67221276359228,152.3185464924466,153.141357421875,7698400
2022-01-11,153.0529437367104,153.40683842073636,150.50485881102972,151.5134735107422,8341100
2022-01-12,150.06246167071555,150.47829528850428,148.93882528859186,150.22171020507812,8116200
2022-01-13,149.52278497322072,150.77912864705254,149.04502580156736,149.31044006347656,6159400
2022-01-14,149.19542013026222,149.21310541287153,147.88598020552237,148.4964599609375,5847700
2022-01-18,147.8417510986328,148.39029185536276,146.87736320345158,147.8417510986328,7815600
2022-01-19,147.93020881344518,149.27503269817336,147.15163793299385,147.3816680908203,5926500
2022-01-20,148.0098403436491,148.5141543877535,145.92182953865372,146.2049560546875,6011300
2022-01-21,147.03662050241917,148.62917337405068,145.51484925843963,145.86874389648438,10550300
2022-01-24,145.09902043012988,145.24942633128157,140.02054985499774,144.18772888183594,14054600
2022-01-25,143.64807630690788,149.00081895761542,142.95797207097215,148.3107147216797,14081200
2022-01-26,148.23101236972724,149.7173994230276,147.0719920038819,148.97421264648438,9963200
2022-01-27,149.8678070584553,152.09738091436463,149.52275508672528,150.92950439453125,9066700
2022-01-28,151.1683998397688,152.0354511417276,149.78819186924233,151.9912109375,9783100
2022-01-31,151.73466227717043,152.72557820054377,151.13303860947005,152.43360900878906,8054800
2022-02-01,151.94696645557747,152.15929781068328,149.9031826611907,151.1860809326172,8154700
2022-02-02,150.09784691458756,153.0529224664162,150.09784691458756,152.8582763671875,7382800
2022-02-03,152.40706642300543,153.61032724947057,151.32767008601976,152.8494415283203,6240400
2022-02-04,151.29230390905218,153.04410575320108,150.51371931155558,151.84970092773438,6392200
2022-02-07,151.65502011249404,151.94698926981587,150.4163618541394,151.34535217285156,6065700
2022-02-08,151.30998080424345,152.2212724170978,150.83220814300506,151.74349975585938,6296100
2022-02-09,152.23895623874677,152.38936213577196,151.51345467639737,151.72579956054688,5387500
2022-02-10,151.47808909500273,151.4869317370072,149.78821295718845,149.89437866210938,10355300
2022-02-11,149.62892653935933,150.54021802547987,148.2310198178796,148.38143920898438,13125300
2022-02-14,148.38144111945255,148.61147127903197,144.93090772447246,146.51461791992188,8967600
2022-02-15,146.983558591965,148.72651760803024,146.87737938525615,148.02755737304688,6631400
2022-02-16,147.3020656899075,148.4964703600356,146.61196161377572,147.9390869140625,8482400
2022-02-17,147.93906997467306,148.1514013582678,145.9129846881057,147.03662109375,6227600
2022-02-18,146.90307821698917,147.24144582802268,145.086607729441,145.46058654785156,6423200
2022-02-22,145.64757668405474,145.79894808613906,142.86052767887077,143.48382568359375,6868900
2022-02-23,143.81328758947814,144.81947743974496,143.22561434769366,143.55506896972656,8016900
2022-02-24,142.27281904006244,142.5844747880211,138.6576775807439,140.81251525878906,12883400
2022-02-25,142.46871764401357,148.69282463736164,142.2015860810559,147.81129455566406,11340400
2022-02-28,145.02429861661443,147.08118930111473,144.58799670589053,146.5380401611328,9373500
2022-03-01,145.175607797261,146.6982480956287,144.61464649733588,146.03042602539062,8737800
2022-03-02,146.39551771980328,149.26270180388144,146.06604956490855,147.84690856933594,6793300
2022-03-03,148.43458321090202,150.78531636179207,148.0962292666971,150.01954650878906,7333700
2022-03-04,149.2716013782249,151.2483559623485,148.56816804889758,150.9099884033203,6302500
2022-03-07,149.85929848809215,154.15116192567822,149.02229252319677,153.34088134765625,11663400
2022-03-08,153.18951099862332,154.15117665099126,150.0462954212613,150.23329162597656,11100300
2022-03-09,151.38190480707468,151.57780037160623,149.49419873454355,150.80313110351562,7248200
2022-03-10,150.09081919430363,151.50659907284208,149.6634167678705,151.07029724121094,6171400
2022-03-11,150.59833966037596,152.67304194283378,150.50039187581785,150.7942352294922,5188000
2022-03-14,151.97849567295603,155.04157522879666,151.6846659038133,152.87783813476562,7729500
2022-03-15,154.3381509499866,157.1786233040599,153.64361700855582,156.8402557373047,10554400
2022-03-16,156.23477204933147,157.56150335969173,153.65251824801945,155.39776611328125,9603300
2022-03-17,156.0121833884008,157.46357446425202,155.11284075532794,157.42796325683594,7472100
2022-03-18,157.60602449889225,157.60602449889225,154.63199317315326,155.6826934814453,13809500
2022-03-21,155.52242333444968,157.7484971360299,155.21968055828506,156.56422424316406,7574900
2022-03-22,156.5642229212315,157.04504888008748,154.85459988647807,155.82516479492188,8442100
2022-03-23,156.02995422919025,156.30598519453793,155.01486516381857,155.2374725341797,5254200
2022-03-24,155.8251714110348,156.30599739030595,154.99707845037983,156.03887939453125,5012300
2022-03-25,156.43956552689752,158.2293239820819,156.02106256291455,157.5347900390625,4809500
2022-03-28,157.2943939684887,158.6567502610287,157.0272759400521,158.34510803222656,5604200
2022-03-29,159.04853771504062,159.74307174626873,157.42796283780106,158.2649688720703,5933400
2022-03-30,158.88824294993267,160.15265121584227,158.21150783094163,159.9122314453125,6277600
2022-03-31,159.9122357639578,160.46431131070887,157.58821415107604,157.81082153320312,11490400
2022-04-01,157.65052991156975,158.879313259493,156.3594099831859,158.66561889648438,6525600
2022-04-04,158.6656494657874,158.6656494657874,156.28820411114424,157.1341094970703,6860600
2022-04-05,157.1340960868079,159.9656553955576,156.97381171047482,158.14918518066406,7446100
2022-04-06,159.73416837918637,162.59245342671264,159.0485337700752,162.2629852294922,10330900
2022-04-07,161.76434701713265,162.90409584083844,160.48212619374422,161.844482421875,7385200
2022-04-08,161.46159044391942,163.11778993513119,160.66019570417893,162.16502380371094,7144500
2022-04-11,162.94860246831962,164.01711517696612,159.92114752934177,160.1348419189453,5932000
2022-04-12,159.5649650016758,160.99855705200167,158.67453549431502,160.18826293945312,5957500
2022-04-13,160.18823995150652,161.0252457422106,159.60056688700868,160.86497497558594,5643100
2022-04-14,160.2773113249396,161.52390720049428,160.03689155362693,160.18826293945312,6188200
2022-04-18,160.03690778797352,160.62459458329755,157.37453198649067,158.1937255859375,6318700
